id,text
1261793550901092358,"With her hospital locked, this Kentucky woman had to give birth in a parking lot in the middle of the night — and her husband used a coronavirus face mask rolled up ""like a tortilla"" to tie off the umbilical cord  "
1261525241181794304,"Only 29 left of these limited edition (*100 ONLY*) masks! When your grandkids ask you about COVID-19, don't you want a podcast mask to whip out and show them, and have to explain for 5-6 minutes? "
1261662594340880385,"haha nice, residents and staff at my work are required to wear masks for ""protection"" but our only options are cloth masks or surgical masks (which we have to reuse for up to 5 days bc we don't have enough) and we're part of a healthcare organization"
1261729186206621696,"Same here. We are paying for the masks used by staff. Unlike staff in hospital or general practice, we are in direct contact with the public without telephone triage."
1261674960176713729,"‘Shameful, not cool, a sign of weakness’: Men are less likely to wear face masks to protect against coronavirus, study finds "
1261677077436260353,People without mask on in public most likely been expose to the #coronavirus an have symptoms that can spread to others
1261552158652035072,"The Sri Lankan community in Myanmar collectively arranged a donation of Personal Protection supplies worth of LKR 350,000 including face masks, face shields and PPEs as a contribution for Sri Lanka’s battle against COVID 19. The donation will be directed to the Sri Lanka Navy. "
1261655234587353088,I didn't see you do anything Donald and still waiting... A real leader would wear a mask
1261618679885762560,"US medical mask maker blasts government for failing to prepare for the coronavirus pandemic: ""I've been ignored for so long""  "
1261707582969974788, The coronavirus hasn't been shown to be an airborne disease like the measles virus which can remain active in the air or on surfaces for up to 2 hours & be transmitted up to 4 days before & 4 days after the rash appears.  Do you wear a mask when you know someone has it? Why now?
1261678705195331585,"hot take: if you’re complaining about the COVID “protesters”, and still going out with a mask on, you’re just as dumb as them."
1261575602433396736,"From no masks required to make one from an old sock? This is the advice we are being given? I am sorry, but, WTF! Dont  forget, we are being asked to accept advice on our loved ones safety from this source???  This is where to buy a face mask "
1261663986702970886, You do NOT need to worry about catching Covid outside on the trails. No mask for me
1261557805418532864,"#TheRegister You can't have it both ways: Anti-coronavirus masks may thwart our creepy face-recog cameras, London cops admit  Metropolitan Police's China-style surveillance runs up against reality Counter-coronavirus masks may thwart London police plans..."
1261487361726181376,"How this #COVID19 acted as a filter to know the true colours of those businesses which are shamelessly profiting from people's plight. I purchased this FFP2 #FFP2 #n95 #mask back in 2016 for 39/- INR. Now, it's 10x more. Proudly being a germophobe.#Coronavirus #India "
1261776863288070144,"New COVID rule - If you see someone not wearing a mask or hanging out unnecessarily, you get to shout at them like they killed Fred Willard. Maybe they didn't, but they didn't help him, and they're not helping you or your loved ones either."
1261638767690956801,Rfetech laptop/desktop repair and accessories is now open everyday.For orders and inquiries pm us 09956610826/msg us in our page here's the link👇👇  Due to covid 19 wear mask if you come to our shop and observe social distancing. Store located:gilmore q.c
1261452317582385157,Tell him to take his mask off
1261735923085193219,"Hey at the lower Northern Neck not even the paramedics are wearing masks. For at least 90% of the population, including shopkeepers, COVID never happened. No masks, no social distancing. This cannot be good for the economy."
1261567021076135939,Trump demos self-serving lack of respect for workers by going unmasked through a factory that requires masks. Then makes Campaign-style speech while traveling in our tax $$! LINK: Trump Says Mass Coronavirus Testing May Be “Overrated”  via
1261711007405072384,"US capitalism's extreme inefficiency: far more wealth was lost by the lockdown than the cost to stockpile tests, masks, beds etc. to manage the coronavirus safely without a lockdown.  #HowCapitalismWorks"
1261530656645013506,"The democratic party now recommends that we now wear blindfolds, along with our masks so we can't see what's  really going on."
1261793353911296000," Anti Trump Americans are immune to Trump merchandise. And with MAGAS grudgingly wearing masks, we get the satisfaction of knowing its bugging them, plus they're not spreading covid!"
1261475138119315456,"Coronavirus update: COVID-19 cases in India cross 81,000, death toll hits 2,649. State-wise tally GET YOUR  #COVID__19 #covid19 #n95 #mask #coronavirus #trump#DeltaAirLines #AmericanAirlines #UnitedAirlines #airlines "
1261450830042951680,Baby rat cloth face mask  via bestdadgifts save you 15% today #facemask #coronavirus #covid19 #rat #cute Thank you to the customer 😷
1261530526965325826,"In a beautiful gesture, Imam saab of Fatima Masjid&locals of Khajuri Khas street number 29 donated PPEs,gloves,masks to GTB Hops.Donor said he remembers how docs at GTB helped after riots.The mosque&street was left vandalized,burnt in #DelhiRiots  Link:  "
1261476782244495361,Some idiots won’t wear coronavirus face masks because they’re not manly 
1261663080934760450,To mask or not to mask... 
1261609202155429891,"If you haven’t already need to invest in all the branded masks they can get their hands on, because is going to  strip all voter protections against #COVID19 and demand people risk their lives to vote. We need to be prepared to do it. #WhateverItTakes"
1261752252252876801,"Day 53 of coronavirus and I still can't eat because if I take off the mask, I die. In my will I leave my family my hand sanitizer and tp."
1261723967351672832," Wearing a mask defeats the facial recognition software in all those surveillance cameras set up by George Soros, Bill Gates, and the rest of the Deep State globalist elite.  Even if you don’t care about COVID-19, wear a mask to keep Gates & Soros from tracking your every move 😏"
1261532623794352129," Masks aren't to protect the wearer, they are too protect those around them. You need to update your information on masks and covid. Everyone that can wear one should absolutely be required to. We will not be able to go back to 'normal' while people keep resisting actual science."
